months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud_reported
337,69,IN,250/500,1000,964.39,0,FEMALE,High School,sales,base-jumping,other-relative,0,0,Multi-vehicle Collision,?,Minor Damage,Other,SC,Springfield,3,4,?,2,0,YES,21364.91,3353.82,5178.99,12832.1,Nissan,2002,N
196,45,OH,250/500,2000,729.86,0,MALE,Masters,exec-managerial,chest,husband,0,0,Vehicle Theft,Side Collision,Total Loss,Ambulance,SC,Columbus,8,3,?,0,0,NO,8531.21,905.01,1640.7,5985.5,Nissan,2020,N
18,74,IN,100/300,2000,1640.92,0,FEMALE,Masters,transport-moving,movies,unmarried,90378,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,VA,Columbus,6,4,YES,0,0,?,101662.59,21299.38,26957.05,53406.16,BMW,1997,N
129,58,IN,250/500,2000,2365.2,0,MALE,MD,craft-repair,sleeping,not-in-family,36189,0,Single Vehicle Collision,Rear Collision,Trivial Damage,Ambulance,SC,Northbrook,9,3,NO,0,1,NO,110343.22,31862.39,27729.61,50751.22,BMW,2016,Y
11,71,IN,100/300,2000,775.5,2000000,MALE,PhD,prof-specialty,chest,not-in-family,35394,-44804,Multi-vehicle Collision,Front Collision,Minor Damage,Police,PA,Columbus,4,4,YES,0,1,NO,88599.02,19935.08,22289.71,46374.23,Suburu,2018,N
80,44,IN,500/1000,2000,1909.63,5000000,MALE,JD,other-service,exercise,other-relative,0,0,Vehicle Theft,Front Collision,Major Damage,None,PA,Arlington,2,2,YES,1,1,?,6928.75,911.1,1100.79,4916.86,BMW,2008,N
329,48,OH,500/1000,500,1375.79,0,MALE,PhD,tech-support,chess,wife,9984,0,Multi-vehicle Collision,Side Collision,Total Loss,Fire,WV,Springfield,10,3,YES,2,0,?,38486.32,10293.8,8845.87,19346.65,Audi,1996,N
353,58,IL,250/500,2000,1087.95,0,FEMALE,MD,machine-op-inspct,movies,not-in-family,34709,-72843,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Hillsdale,15,1,?,0,0,NO,41297.54,11156.27,10743.36,19397.91,Accura,2019,N
261,53,IN,250/500,2000,2206.22,0,MALE,High School,tech-support,camping,husband,0,-79452,Vehicle Theft,Side Collision,Major Damage,Police,OH,Arlington,11,1,NO,1,1,NO,11708.35,2747.66,2488.59,6472.1,Audi,2013,Y
391,64,IN,500/1000,1000,1412.98,0,MALE,Associate,machine-op-inspct,chess,other-relative,0,0,Vehicle Theft,Front Collision,Total Loss,Other,NC,Arlington,12,3,YES,2,0,?,9357.38,1287.02,1198.06,6872.3,Volkswagen,2011,Y
124,60,IN,100/300,2000,1666.62,2000000,FEMALE,MD,priv-house-serv,cross-fit,unmarried,77876,0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Riverview,18,4,YES,0,3,?,23907.64,3221.57,5959.46,14726.61,Jeep,1996,Y
306,18,OH,100/300,1000,1386.11,3000000,FEMALE,College,transport-moving,exercise,not-in-family,66729,0,Vehicle Theft,Side Collision,Total Loss,Fire,OH,Northbrook,19,3,NO,1,3,YES,108358.65,13721.26,28983.59,65653.8,Volkswagen,2011,N
266,67,IL,100/300,1000,662.5,3000000,FEMALE,Masters,craft-repair,reading,husband,9247,0,Multi-vehicle Collision,Rear Collision,Total Loss,None,VA,Columbus,18,4,YES,1,0,YES,108598.19,27776.78,13396.36,67425.05,Accura,2011,Y
446,46,IL,250/500,1000,1689.81,0,MALE,College,armed-forces,camping,wife,18405,-29864,Vehicle Theft,Side Collision,Major Damage,Fire,NY,Northbend,10,1,YES,2,0,NO,99760.47,20716.92,19205.9,59837.65,Honda,2010,Y
440,18,IN,100/300,1000,1337.68,0,MALE,PhD,exec-managerial,paintball,wife,0,-30400,Multi-vehicle Collision,Front Collision,Minor Damage,None,NC,Hillsdale,10,1,?,1,2,YES,40337.63,4192.58,5409.38,30735.67,Ford,2007,N
382,25,IN,250/500,500,673.51,0,MALE,PhD,craft-repair,golf,husband,44149,0,Single Vehicle Collision,Rear Collision,Trivial Damage,Fire,PA,Northbend,4,2,YES,2,3,?,986.83,160.44,210.92,615.47,Accura,2007,N
139,74,IL,250/500,500,1691.62,0,FEMALE,High School,tech-support,chest,not-in-family,7073,0,Single Vehicle Collision,Front Collision,Major Damage,Other,WV,Springfield,6,3,?,1,1,NO,13759.32,2458.53,3997.68,7303.11,Audi,1999,Y
328,33,IN,250/500,1000,519.74,3000000,MALE,Associate,exec-managerial,cross-fit,wife,6026,-44438,Single Vehicle Collision,Front Collision,Trivial Damage,None,NC,Northbend,20,4,?,1,0,NO,42254.67,8802.45,4393.44,29058.78,Nissan,2003,Y
1,45,IN,500/1000,500,917.04,0,FEMALE,College,craft-repair,paintball,husband,2285,0,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Arlington,12,2,YES,0,0,YES,86523.16,21475.36,12028.39,53019.41,Nissan,2020,N
7,39,IN,100/300,500,2062.14,0,FEMALE,MD,sales,camping,unmarried,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,PA,Columbus,12,2,NO,1,3,?,74826.88,16682.85,12930.88,45213.15,Toyota,2001,N
249,35,OH,250/500,2000,575.85,0,MALE,Masters,prof-specialty,chest,not-in-family,0,-27707,Multi-vehicle Collision,Rear Collision,Major Damage,Other,OH,Arlington,4,2,YES,1,3,?,70780.63,14331.19,8532.05,47917.39,Volkswagen,2005,N
138,39,OH,100/300,500,1793.36,0,MALE,College,other-service,reading,not-in-family,0,-46180,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,Hillsdale,16,2,YES,1,0,YES,48224.79,11404.96,6992.52,29827.31,Toyota,2000,N
123,58,IL,500/1000,1000,2399.41,0,FEMALE,Masters,prof-specialty,cross-fit,husband,0,-1103,Single Vehicle Collision,?,Major Damage,Other,NC,Northbend,9,2,NO,0,3,YES,1053.34,248.56,254.53,550.25,Suburu,2008,Y
308,29,OH,100/300,1000,842.38,2000000,FEMALE,Associate,armed-forces,exercise,husband,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Northbend,13,4,NO,0,3,?,91056.42,11789.49,9322.62,69944.31,Honda,2004,Y
227,36,OH,500/1000,1000,1334.22,0,FEMALE,High School,sales,camping,husband,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,None,PA,Northbrook,9,2,NO,1,0,YES,60771.4,18212.42,8697.12,33861.86,Chevrolet,2021,N
9,42,IL,250/500,1000,1651.0,0,MALE,College,transport-moving,chess,husband,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,SC,Columbus,11,4,NO,2,2,NO,68880.89,16299.17,12821.07,39760.65,Ford,2004,N
468,67,OH,250/500,2000,1400.83,0,FEMALE,Associate,craft-repair,exercise,other-relative,0,0,Single Vehicle Collision,Side Collision,Major Damage,Fire,SC,Riverview,6,1,NO,0,2,?,75500.82,16037.13,13938.25,45525.44,Dodge,2007,N
211,22,IL,500/1000,500,1740.76,0,FEMALE,High School,prof-specialty,chest,wife,0,-32896,Vehicle Theft,Front Collision,Major Damage,Police,NC,Columbus,16,2,NO,0,0,?,14653.85,1731.24,3688.52,9234.09,BMW,2009,N
111,51,IN,250/500,1000,1308.2,0,MALE,High School,exec-managerial,exercise,wife,33068,-37345,Single Vehicle Collision,?,Total Loss,Fire,OH,Springfield,21,3,YES,2,3,YES,118220.65,21064.25,12628.2,84528.2,Honda,1998,Y
7,56,IL,100/300,2000,797.01,0,FEMALE,College,other-service,camping,own-child,0,0,Single Vehicle Collision,Front Collision,Trivial Damage,Police,NY,Northbrook,16,1,?,0,2,NO,8125.0,1721.85,1017.83,5385.32,Mercedes,2008,N
291,27,IL,100/300,1000,678.09,0,MALE,MD,transport-moving,chess,other-relative,0,-89764,Multi-vehicle Collision,Rear Collision,Trivial Damage,Police,NC,Northbrook,20,4,YES,0,1,?,109392.14,15782.45,15343.49,78266.2,Audi,2022,Y
476,64,IL,500/1000,500,1988.89,0,FEMALE,MD,machine-op-inspct,paintball,wife,0,-74453,Multi-vehicle Collision,Rear Collision,Trivial Damage,Other,SC,Columbus,13,1,YES,2,3,?,65587.77,7102.47,11936.65,46548.65,Chevrolet,2017,Y
361,74,IN,100/300,2000,977.25,3000000,FEMALE,Masters,exec-managerial,exercise,other-relative,0,-66031,Vehicle Theft,Side Collision,Major Damage,Other,NY,Riverview,5,2,YES,0,1,?,107976.63,27561.14,24293.35,56122.14,BMW,2018,N
459,24,IN,250/500,500,2194.9,0,MALE,PhD,priv-house-serv,exercise,husband,0,-40,Parked Car,?,Trivial Damage,Other,VA,Hillsdale,18,3,?,0,2,?,107995.5,14566.24,14279.14,79150.12,Mercedes,2001,Y
252,54,IN,250/500,2000,1986.05,0,MALE,College,tech-support,exercise,husband,0,0,Single Vehicle Collision,?,Minor Damage,Police,SC,Springfield,4,1,NO,1,0,YES,105594.01,31277.26,22450.68,51866.07,Audi,2002,N
13,64,IL,250/500,1000,598.91,0,FEMALE,High School,machine-op-inspct,chess,wife,0,0,Single Vehicle Collision,Side Collision,Major Damage,None,WV,Hillsdale,1,4,YES,0,3,NO,30219.95,8301.34,7524.36,14394.25,Suburu,2015,N
239,69,IL,100/300,1000,902.42,0,MALE,Masters,sales,sleeping,unmarried,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Fire,NC,Hillsdale,0,4,NO,1,0,?,107180.08,11048.3,30683.96,65447.82,Chevrolet,2016,N
437,69,IL,250/500,500,1083.99,0,MALE,College,other-service,golf,wife,0,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverview,18,3,NO,2,0,NO,115263.6,30192.61,23536.84,61534.15,Suburu,2006,Y
241,32,IL,100/300,500,1688.96,0,FEMALE,PhD,exec-managerial,camping,unmarried,39425,-70805,Multi-vehicle Collision,?,Major Damage,None,OH,Northbrook,2,2,?,0,2,?,15695.11,2957.4,2235.42,10502.29,Dodge,2014,N
468,59,IL,500/1000,2000,2119.65,0,FEMALE,Masters,prof-specialty,base-jumping,husband,0,0,Multi-vehicle Collision,Rear Collision,Trivial Damage,Other,OH,Riverview,23,1,?,1,3,?,13851.38,2412.11,1678.08,9761.19,Mercedes,2019,N
341,41,IL,250/500,500,620.67,0,FEMALE,High School,transport-moving,reading,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbrook,17,1,NO,1,3,?,19964.43,4029.74,3545.16,12389.53,Chevrolet,2010,N
148,43,IL,500/1000,500,999.22,0,MALE,PhD,armed-forces,paintball,own-child,51329,0,Single Vehicle Collision,?,Minor Damage,Fire,OH,Columbus,14,1,NO,1,0,YES,58916.85,12431.86,16661.98,29823.01,Audi,2002,N
235,43,OH,100/300,1000,1252.42,0,MALE,Associate,prof-specialty,chess,husband,0,-54771,Vehicle Theft,Rear Collision,Minor Damage,Ambulance,NC,Springfield,11,3,NO,0,1,?,5650.56,1418.66,1059.0,3172.9,Accura,2000,Y
305,63,IN,100/300,1000,866.75,0,FEMALE,MD,priv-house-serv,golf,other-relative,0,-73818,Single Vehicle Collision,Rear Collision,Minor Damage,Other,SC,Columbus,22,3,YES,0,2,?,79309.02,23046.31,19355.06,36907.65,Accura,2021,Y
477,43,OH,500/1000,1000,1590.58,3000000,MALE,MD,other-service,golf,husband,0,-42989,Parked Car,Rear Collision,Minor Damage,Fire,OH,Columbus,5,4,?,0,0,?,74184.26,20887.4,22092.43,31204.43,Ford,1995,N
166,27,IN,250/500,1000,1456.0,3000000,FEMALE,JD,priv-house-serv,movies,husband,0,0,Multi-vehicle Collision,Side Collision,Major Damage,None,VA,Springfield,21,2,?,1,1,NO,118647.18,28634.88,32538.93,57473.37,Jeep,1995,N
19,34,IL,250/500,1000,1132.99,1000000,MALE,PhD,armed-forces,camping,other-relative,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Northbend,21,1,NO,1,1,NO,117360.51,25803.1,32701.92,58855.49,Nissan,2009,Y
215,70,OH,250/500,1000,1533.77,2000000,FEMALE,College,exec-managerial,cross-fit,husband,0,0,Single Vehicle Collision,?,Major Damage,None,SC,Northbend,20,1,?,1,2,?,94629.22,18975.0,27570.41,48083.81,Suburu,1996,N
342,31,IL,500/1000,1000,1211.64,0,MALE,PhD,exec-managerial,paintball,not-in-family,0,0,Multi-vehicle Collision,?,Major Damage,Police,OH,Riverview,22,3,NO,0,0,YES,18346.47,3297.91,4505.29,10543.27,Dodge,2015,N
134,19,OH,100/300,2000,1186.39,0,MALE,High School,sales,golf,wife,0,0,Single Vehicle Collision,?,Major Damage,Other,SC,Columbus,14,1,?,2,2,NO,46818.75,12394.75,14039.27,20384.73,BMW,1999,N
392,65,OH,500/1000,1000,1030.79,0,FEMALE,PhD,machine-op-inspct,cross-fit,husband,51604,0,Vehicle Theft,Front Collision,Total Loss,None,PA,Columbus,11,4,YES,1,2,YES,109863.63,26755.09,15364.47,67744.07,Saab,2015,N
128,30,IL,100/300,1000,1580.88,0,MALE,College,transport-moving,chess,not-in-family,69334,0,Vehicle Theft,?,Total Loss,Ambulance,NY,Northbrook,0,2,YES,0,1,?,11767.8,1528.66,2068.15,8170.99,Mercedes,2003,Y
409,44,OH,250/500,1000,1388.23,0,MALE,MD,exec-managerial,cross-fit,other-relative,0,-16323,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Northbrook,5,1,YES,0,1,NO,64738.56,15076.02,15458.1,34204.44,Chevrolet,2010,N
421,26,OH,250/500,1000,892.65,2000000,FEMALE,High School,machine-op-inspct,golf,husband,0,-49773,Single Vehicle Collision,Front Collision,Trivial Damage,Ambulance,OH,Hillsdale,23,1,NO,1,1,YES,86349.95,11977.53,17435.79,56936.63,Chevrolet,2000,Y
293,24,IN,100/300,1000,525.93,0,FEMALE,College,exec-managerial,golf,other-relative,0,0,Parked Car,?,Total Loss,None,NY,Arlington,15,3,?,0,3,NO,16344.45,1719.41,3486.87,11138.17,Nissan,2017,N
245,65,IL,250/500,500,801.86,0,FEMALE,Masters,exec-managerial,golf,unmarried,0,-71584,Multi-vehicle Collision,?,Trivial Damage,Police,NY,Northbend,17,1,?,2,2,NO,94403.68,21917.51,23122.05,49364.12,Ford,2019,N
188,27,IL,500/1000,500,585.67,0,MALE,JD,machine-op-inspct,chest,other-relative,0,0,Multi-vehicle Collision,Rear Collision,Trivial Damage,Ambulance,PA,Northbend,5,4,?,0,2,NO,41632.31,9017.55,5978.06,26636.7,Mercedes,2018,N
43,73,OH,100/300,1000,1363.2,0,MALE,MD,other-service,paintball,own-child,79196,0,Single Vehicle Collision,?,Major Damage,Ambulance,OH,Northbrook,11,2,YES,1,2,NO,43161.67,10537.32,8927.83,23696.52,Saab,2002,N
85,71,IL,250/500,1000,950.19,1000000,MALE,JD,armed-forces,sleeping,wife,40986,-66918,Multi-vehicle Collision,?,Minor Damage,Police,NC,Springfield,12,3,YES,0,1,YES,105105.08,28407.14,14794.73,61903.21,Nissan,2005,N
43,26,IN,250/500,1000,1340.91,0,FEMALE,Associate,other-service,cross-fit,husband,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,OH,Columbus,10,4,?,2,3,?,31778.06,6163.17,8099.36,17515.53,Nissan,2019,Y
329,39,IN,250/500,2000,1158.9,3000000,FEMALE,High School,transport-moving,base-jumping,wife,50061,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,PA,Northbrook,3,3,YES,0,1,NO,31441.08,5092.41,8013.05,18335.62,Dodge,2004,N
374,40,IL,250/500,1000,1576.03,0,FEMALE,Associate,sales,cross-fit,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,None,PA,Riverview,4,4,?,2,1,?,86603.21,19801.09,21027.59,45774.53,Dodge,2000,N
445,24,IL,100/300,2000,1947.73,3000000,MALE,PhD,transport-moving,cross-fit,husband,0,0,Multi-vehicle Collision,Front Collision,Major Damage,Other,PA,Northbrook,21,4,?,1,3,?,13252.12,1408.78,2641.87,9201.47,Audi,2010,Y
377,65,IN,100/300,2000,1458.63,0,FEMALE,Masters,prof-specialty,paintball,not-in-family,0,-80759,Multi-vehicle Collision,?,Minor Damage,Ambulance,NY,Arlington,14,2,YES,1,1,YES,98509.91,21581.48,20457.93,56470.5,Mercedes,2015,N
389,26,IL,250/500,1000,623.94,0,MALE,JD,priv-house-serv,camping,not-in-family,0,0,Single Vehicle Collision,?,Trivial Damage,Fire,NY,Riverview,11,4,YES,0,3,YES,63882.27,7881.31,16505.83,39495.13,BMW,2002,Y
144,44,OH,500/1000,500,535.02,5000000,MALE,PhD,transport-moving,cross-fit,unmarried,46327,0,Multi-vehicle Collision,Rear Collision,Trivial Damage,Ambulance,OH,Columbus,1,4,NO,0,1,NO,46230.45,11542.76,11852.27,22835.42,Honda,2013,Y
50,41,IL,500/1000,1000,926.46,0,MALE,MD,exec-managerial,chest,wife,0,-73985,Vehicle Theft,Front Collision,Total Loss,None,WV,Northbend,5,2,YES,1,0,?,90366.38,15226.9,27011.04,48128.44,Audi,1999,N
241,46,OH,500/1000,1000,1349.94,0,FEMALE,Masters,sales,chest,husband,81948,-35507,Multi-vehicle Collision,Side Collision,Minor Damage,None,PA,Northbend,6,1,NO,2,1,YES,20238.77,5219.03,4728.77,10290.97,Toyota,2011,N
293,34,IN,500/1000,500,589.81,0,MALE,College,transport-moving,camping,unmarried,0,0,Single Vehicle Collision,Side Collision,Trivial Damage,Fire,OH,Riverview,9,3,NO,1,3,?,93609.67,18331.3,26456.88,48821.49,Chevrolet,2015,Y
407,37,IL,100/300,500,1155.47,0,MALE,MD,prof-specialty,reading,own-child,0,0,Single Vehicle Collision,?,Trivial Damage,None,VA,Riverview,15,1,YES,1,0,YES,99658.27,12278.81,16824.24,70555.22,Nissan,2005,Y
50,24,IN,100/300,1000,2274.05,0,FEMALE,Masters,sales,golf,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,OH,Arlington,21,2,?,2,2,NO,77431.46,15064.87,22076.82,40289.77,Dodge,2017,N
265,60,IL,500/1000,1000,680.04,0,FEMALE,Associate,prof-specialty,chess,husband,0,0,Single Vehicle Collision,?,Major Damage,None,OH,Hillsdale,5,4,YES,2,1,NO,58966.76,10423.92,16586.94,31955.9,Toyota,2002,N
119,57,OH,100/300,2000,2397.03,0,FEMALE,MD,priv-house-serv,reading,unmarried,0,0,Single Vehicle Collision,?,Minor Damage,Ambulance,VA,Springfield,1,2,NO,1,2,YES,46868.65,5693.87,13423.43,27751.35,Audi,2002,N
199,24,IL,500/1000,500,2213.34,3000000,FEMALE,College,craft-repair,sleeping,not-in-family,0,0,Multi-vehicle Collision,?,Minor Damage,Fire,NC,Columbus,0,3,YES,2,3,NO,46386.27,12169.21,10536.47,23680.59,Ford,2016,N
404,45,IN,250/500,2000,2163.56,2000000,MALE,MD,priv-house-serv,chest,own-child,64076,0,Multi-vehicle Collision,Side Collision,Major Damage,None,PA,Riverview,21,4,NO,0,2,NO,57228.24,12012.12,8849.95,36366.17,Chevrolet,2014,N
247,36,OH,250/500,2000,2227.32,0,MALE,JD,armed-forces,chess,own-child,0,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NC,Columbus,20,3,YES,0,3,YES,40464.25,8048.66,7073.34,25342.25,BMW,2015,Y
69,37,IL,500/1000,2000,660.1,1000000,FEMALE,JD,transport-moving,camping,own-child,0,-83738,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,OH,Riverview,14,3,?,1,3,YES,29686.02,6871.94,4133.71,18680.37,Ford,2002,N
340,61,IN,100/300,2000,802.34,0,MALE,PhD,sales,chess,husband,32367,0,Multi-vehicle Collision,Front Collision,Total Loss,Other,OH,Hillsdale,7,2,?,2,2,?,60785.39,12035.3,17169.96,31580.13,Accura,2009,N
56,56,IN,500/1000,500,768.74,0,FEMALE,College,tech-support,chess,unmarried,0,-12496,Multi-vehicle Collision,Side Collision,Major Damage,None,OH,Hillsdale,9,3,NO,1,1,NO,5367.55,1296.58,813.78,3257.19,Mercedes,2000,N
381,57,IL,100/300,500,722.48,0,MALE,High School,exec-managerial,sleeping,husband,0,0,Single Vehicle Collision,Side Collision,Total Loss,Fire,WV,Northbrook,10,3,?,1,3,YES,28738.63,8281.64,3337.15,17119.84,Audi,2004,N
38,24,IN,250/500,500,1155.42,0,FEMALE,College,prof-specialty,cross-fit,other-relative,5764,0,Single Vehicle Collision,Side Collision,Trivial Damage,None,PA,Columbus,18,1,?,0,0,YES,83055.99,13830.08,10178.34,59047.57,BMW,2005,N
471,23,OH,100/300,1000,2160.43,0,FEMALE,MD,craft-repair,cross-fit,not-in-family,0,-73969,Multi-vehicle Collision,?,Minor Damage,Other,NY,Northbend,15,3,NO,1,1,NO,74042.82,18700.23,13335.61,42006.98,Mercedes,2009,N
288,42,IL,500/1000,2000,1003.92,0,MALE,College,armed-forces,sleeping,wife,0,-52960,Vehicle Theft,Side Collision,Major Damage,Ambulance,NY,Northbend,7,2,NO,0,3,?,90549.37,13511.33,24695.6,52342.44,Toyota,2002,N
442,58,OH,250/500,1000,988.44,5000000,MALE,JD,armed-forces,chess,unmarried,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,OH,Northbend,20,1,YES,1,0,NO,105966.64,30364.75,28754.05,46847.84,Nissan,2010,Y
17,30,IN,250/500,500,1851.78,0,MALE,JD,other-service,camping,not-in-family,0,-60308,Multi-vehicle Collision,Rear Collision,Total Loss,None,WV,Columbus,9,1,?,2,1,YES,59499.36,17406.05,11639.53,30453.78,Toyota,1997,Y
439,56,IN,100/300,500,693.85,0,MALE,Masters,sales,chess,not-in-family,46004,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,NY,Columbus,1,2,YES,2,3,NO,54262.21,8325.64,15456.36,30480.21,Ford,2011,N
219,57,IN,250/500,1000,1220.56,0,FEMALE,PhD,priv-house-serv,paintball,unmarried,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Northbrook,10,2,YES,2,0,YES,103095.81,19013.18,19682.68,64399.95,Volkswagen,2005,N
312,39,OH,250/500,2000,1090.85,0,MALE,High School,craft-repair,paintball,husband,0,-97719,Single Vehicle Collision,?,Total Loss,Police,VA,Northbend,10,4,?,0,3,NO,55112.99,6331.28,13395.06,35386.65,Jeep,2006,Y
243,66,IN,100/300,500,2194.6,0,MALE,JD,prof-specialty,camping,other-relative,0,0,Vehicle Theft,Front Collision,Total Loss,Other,SC,Columbus,17,4,NO,1,3,?,93072.03,14798.4,22075.96,56197.67,Suburu,2019,N
351,34,IL,250/500,2000,1529.0,2000000,FEMALE,MD,priv-house-serv,paintball,unmarried,0,-50199,Multi-vehicle Collision,Rear Collision,Trivial Damage,Ambulance,OH,Hillsdale,7,2,NO,1,1,NO,39081.2,4923.61,8936.55,25221.04,Ford,2007,Y
459,65,IL,500/1000,2000,1792.95,3000000,MALE,Associate,exec-managerial,camping,other-relative,0,-6991,Single Vehicle Collision,?,Major Damage,Fire,OH,Northbrook,8,1,NO,0,2,YES,113301.8,11571.27,16821.88,84908.65,Nissan,2012,N
303,39,IN,100/300,500,758.07,2000000,FEMALE,College,tech-support,exercise,wife,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Springfield,23,2,?,2,0,YES,115600.27,22416.76,33581.13,59602.38,Ford,2014,N
297,51,IL,100/300,1000,2357.84,0,MALE,PhD,other-service,golf,unmarried,0,-67857,Single Vehicle Collision,?,Trivial Damage,None,NC,Northbend,6,3,?,0,2,?,87778.98,12575.25,22316.32,52887.41,Jeep,2003,Y
282,25,OH,100/300,2000,1144.9,0,MALE,College,craft-repair,movies,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,OH,Riverview,23,2,YES,1,3,YES,92722.26,26346.04,12272.53,54103.69,Suburu,2008,N
73,66,OH,100/300,1000,1913.68,0,FEMALE,Associate,craft-repair,sleeping,not-in-family,37202,0,Single Vehicle Collision,?,Trivial Damage,None,WV,Hillsdale,2,2,?,1,3,?,45862.56,10350.42,6709.51,28802.63,Accura,2019,Y
109,62,IN,500/1000,2000,2409.25,0,FEMALE,Masters,exec-managerial,exercise,other-relative,0,0,Parked Car,Rear Collision,Major Damage,Other,VA,Northbend,1,3,?,0,2,YES,61404.57,9922.14,13401.75,38080.68,Audi,2012,N
179,35,IL,100/300,2000,1517.3,0,FEMALE,PhD,craft-repair,movies,other-relative,0,0,Single Vehicle Collision,?,Total Loss,Fire,WV,Arlington,7,1,NO,0,1,NO,90279.43,24066.47,26443.78,39769.18,Saab,2018,Y
425,41,IL,500/1000,500,1515.07,0,FEMALE,PhD,machine-op-inspct,cross-fit,other-relative,76355,-42960,Single Vehicle Collision,?,Major Damage,Ambulance,SC,Springfield,18,4,NO,1,0,?,66144.23,11449.13,6993.45,47701.65,Nissan,2001,N
31,71,IN,100/300,1000,734.5,0,MALE,PhD,other-service,chest,other-relative,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Northbrook,2,4,YES,2,3,NO,89704.37,21828.38,20575.32,47300.67,Toyota,1995,Y
233,59,OH,100/300,2000,1280.55,2000000,MALE,High School,tech-support,camping,not-in-family,1529,0,Multi-vehicle Collision,Front Collision,Total Loss,Fire,SC,Northbrook,18,4,YES,0,1,YES,80149.78,22658.32,22127.91,35363.55,Nissan,2022,Y
